Date;AMD;BTC-EUR;BTP10.MI;CSSPX.MI;CSSX5E.MI;CVS;CVX;ENEL.MI;HEMA.MI;IBGX.MI;ISP.MI;LDO.MI;NVDA;PPFB.DE;QNTM.MI;SOL-EUR;SWDA.MI;TSLA;XRP-EUR;OBBL2030
2025-09-28;136.72579193068447;95791.078125;152.0;605.280029296875;209.10000610351562;63.35868721732824;134.49355113829176;7.778995037078857;12.241999626159668;160.4474639892578;5.37595272064209;53.0;152.76867913018663;62.724998474121094;21.940000534057617;180.0421142578125;107.08000183105469;377.61216227597845;2.449044942855835;19.99
2025-09-29;137.81757550926653;97522.2109375;152.55999755859375;606.969970703125;209.5500030517578;62.946026584735485;130.57508489472565;7.786799430847168;12.392000198364258;160.6154022216797;5.3720855712890625;54.099998474121094;155.3010425210781;63.369998931884766;21.7450008392334;181.62034606933594;107.37000274658203;378.5456509220109;2.4573919773101807;19.99
2025-09-30;137.91141268694147;97197.2265625;152.55999755859375;606.0999755859375;210.25;62.67184226720569;129.64050170266418;7.86874532699585;12.387999534606934;160.62527465820312;5.428165435791016;54.02000045776367;159.02519650346184;63.505001068115234;21.334999084472656;177.8883819580078;107.2300033569336;379.0837886371452;2.4261200428009033;19.99
2025-10-01;139.75127763606653;101124.6015625;152.7899932861328;609.8499755859375;212.6999969482422;63.87818555769454;128.99933609243675;7.949715614318848;12.503999710083008;160.7537078857422;5.50551700592041;54.0;159.5278243903549;63.97999954223633;21.635000228881836;188.9345703125;108.04000091552734;391.5012680878243;2.511967897415161;19.99
2025-10-02;144.6473021795055;102929.6484375;152.7899932861328;612.3099975585938;215.10000610351562;64.36997891548333;128.00908968813323;7.95751953125;12.604000091552734;160.74383544921875;5.39432430267334;55.65999984741211;160.95816886346998;63.599998474121094;22.25;200.3105926513672;108.41000366210938;371.5679334105572;2.592255115509033;19.99
2025-10-03;140.44209419503827;104123.03125;152.86000061035156;613.7000122070312;215.1999969482422;64.4523323662142;128.2570738696759;8.007272720336914;12.631999969482422;160.80311584472656;5.423331260681152;55.79999923706055;159.997901530754;64.29000091552734;23.21500015258789;198.42611694335938;108.87000274658203;366.5890820020576;2.589634895324707;19.99
2025-10-04;140.44209419503827;104302.7890625;152.86000061035156;613.7000122070312;215.1999969482422;64.4523323662142;128.2570738696759;8.007272720336914;12.631999969482422;160.80311584472656;5.423331260681152;55.79999923706055;159.997901530754;64.29000091552734;23.21500015258789;194.25189208984375;108.87000274658203;366.5890820020576;2.5297958850860596;19.99
2025-10-05;140.44209419503827;105457.53125;152.86000061035156;613.7000122070312;215.1999969482422;64.4523323662142;128.2570738696759;8.007272720336914;12.631999969482422;160.80311584472656;5.423331260681152;55.79999923706055;159.997901530754;64.29000091552734;23.21500015258789;195.1829071044922;108.87000274658203;366.5890820020576;2.536375045776367;19.99
2025-10-06;173.92556687730314;106538.1640625;152.50999450683594;615.3099975585938;214.35000610351562;63.980634173022636;128.7884425487184;7.993615627288818;12.706000328063965;160.70431518554688;5.339210510253906;55.36000061035156;158.39479897593338;65.53500366210938;23.545000076293945;198.56776428222656;109.23999786376953;386.9803180452761;2.5540599822998047;19.99
2025-10-07;180.618962200181;104223.8671875;152.67999267578125;615.1599731445312;213.75;64.22582062791317;129.55691859589766;7.967275142669678;12.697999954223633;160.7240753173828;5.327608108520508;54.880001068115234;157.9975611049687;66.27999877929688;23.815000534057617;189.20790100097656;109.06999969482422;369.8372072687175;2.4508609771728516;19.99
